gutenberg_id,text
126,itself enough to show that the proportion of oxygen in the atmosphere is
126,"normal and that it is the ether which is at fault.  Ah, there you see"
126,"another blaze on the top of Crowborough Hill.  It is the golf clubhouse,"
126,or I am mistaken.  There is the church clock chiming the hour.  It would
126,interest our philosophers to know that man-made mechanisms have survived
126,"the race who made it."""
126,
126,"""By George!"" cried Lord John, rising excitedly from his chair.  ""What's"
126,"that puff of smoke?  It's a train."""
126,
126,"We heard the roar of it, and presently it came flying into sight, going"
126,"at what seemed to me to be a prodigious speed.  Whence it had come, or"
126,"how far, we had no means of knowing.  Only by some miracle of luck could"
126,it have gone any distance.  But now we were to see the terrific end of
126,its career.  A train of coal trucks stood motionless upon the line.  We
126,held our breath as the express roared along the same track.  The crash
126,was horrible.  Engine and carriages piled themselves into a hill of
126,splintered wood and twisted iron.  Red spurts of flame flickered up from
126,the wreckage until it was all ablaze.  For half an hour we sat with
126,"hardly a word, stunned by the stupendous sight."
126,
126,"""Poor, poor people!"" cried Mrs. Challenger at last, clinging with a"
126,whimper to her husband's arm.
126,
126,"""My dear, the passengers on that train were no more animate than the"
126,"coals into which they crashed or the carbon which they have now become,"""
126,"said Challenger, stroking her hand soothingly.  ""It was a train of the"
126,"living when it left Victoria, but it was driven and freighted by the dead"
126,"long before it reached its fate."""
126,
126,"""All over the world the same thing must be going on,"" said I as a vision"
126,"of strange happenings rose before me.  ""Think of the ships at sea--how"
126,"they will steam on and on, until the furnaces die down or until they run"
126,full tilt upon some beach.  The sailing ships too--how they will back and
126,"fill with their cargoes of dead sailors, while their timbers rot and"
126,"their joints leak, till one by one they sink below the surface.  Perhaps"
126,a century hence the Atlantic may still be dotted with the old drifting
126,"derelicts."""
126,
126,"""And the folk in the coal-mines,"" said Summerlee with a dismal chuckle."
126,"""If ever geologists should by any chance live upon earth again they will"
126,have some strange theories of the existence of man in carboniferous
126,"strata."""
126,
126,"""I don't profess to know about such things,"" remarked Lord John, ""but it"
126,"seems to me the earth will be 'To let, empty,' after this.  When once our"
126,"human crowd is wiped off it, how will it ever get on again?"""
126,
126,"""The world was empty before,"" Challenger answered gravely.  ""Under laws"
126,"which in their inception are beyond and above us, it became peopled.  Why"
126,"may the same process not happen again?"""
126,
126,"""My dear Challenger, you can't mean that?"""
126,
126,"""I am not in the habit, Professor Summerlee, of saying things which I do"
126,"not mean.  The observation is trivial.""  Out went the beard and down came"
126,the eyelids.
126,
126,"""Well, you lived an obstinate dogmatist, and you mean to die one,"" said"
126,Summerlee sourly.
126,
126,"""And you, sir, have lived an unimaginative obstructionist and never can"
126,"hope now to emerge from it."""
126,
126,"""Your worst critics will never accuse you of lacking imagination,"""
126,Summerlee retorted.
126,
126,"""Upon my word!"" said Lord John.  ""It would be like you if you used up our"
126,last gasp of oxygen in abusing each other.  What can it matter whether
126,"folk come back or not?  It surely won't be in our time."""
126,
126,"""In that remark, sir, you betray your own very pronounced limitations,"""
126,"said Challenger severely.  ""The true scientific mind is not to be tied"
126,down by its own conditions of time and space.  It builds itself an
126,"observatory erected upon the border line of present, which separates the"
126,infinite past from the infinite future.  From this sure post it makes its
126,"sallies even to the beginning and to the end of all things.  As to death,"
126,the scientific mind dies at its post working in normal and methodic
126,fashion to the end.  It disregards so petty a thing as its own physical
126,dissolution as completely as it does all other limitations upon the plane
126,"of matter.  Am I right, Professor Summerlee?"""
126,
126,Summerlee grumbled an ungracious assent.
126,
126,"""With certain reservations, I agree,"" said he."
126,
126,"""The ideal scientific mind,"" continued Challenger--""I put it in the third"
126,person rather than appear to be too self-complacent--the ideal scientific
126,mind should be capable of thinking out a point of abstract knowledge in
126,the interval between its owner falling from a balloon and reaching the
126,earth.  Men of this strong fibre are needed to form the conquerors of
126,"nature and the bodyguard of truth."""
126,
126,"""It strikes me nature's on top this time,"" said Lord John, looking out of"
126,"the window.  ""I've read some leadin' articles about you gentlemen"
126,"controllin' her, but she's gettin' a bit of her own back."""
126,
126,"""It is but a temporary setback,"" said Challenger with conviction.  ""A few"
126,"million years, what are they in the great cycle of time?  The vegetable"
126,"world has, as you can see, survived.  Look at the leaves of that plane"
126,"tree.  The birds are dead, but the plant flourishes.  From this vegetable"
126,"life in pond and in marsh will come, in time, the tiny crawling"
126,microscopic slugs which are the pioneers of that great army of life in
126,which for the instant we five have the extraordinary duty of serving as
126,"rear guard.  Once the lowest form of life has established itself, the"
126,final advent of man is as certain as the growth of the oak from the
126,"acorn.  The old circle will swing round once more."""
126,
126,"""But the poison?"" I asked.  ""Will that not nip life in the bud?"""
126,
126,"""The poison may be a mere stratum or layer in the ether--a mephitic Gulf"
126,Stream across that mighty ocean in which we float.  Or tolerance may be
126,established and life accommodate itself to a new condition.  The mere
126,fact that with a comparatively small hyperoxygenation of our blood we can
126,hold out against it is surely a proof in itself that no very great change
126,"would be needed to enable animal life to endure it."""
126,
126,The smoking house beyond the trees had burst into flames.  We could see
126,the high tongues of fire shooting up into the air.
126,
126,"""It's pretty awful,"" muttered Lord John, more impressed than I had ever"
126,seen him.
126,
126,"""Well, after all, what does it matter?"" I remarked.  ""The world is dead."
126,"Cremation is surely the best burial."""
126,
126,"""It would shorten us up if this house went ablaze."""
126,
126,"""I foresaw the danger,"" said Challenger, ""and asked my wife to guard"
126,"against it."""
126,
126,"""Everything is quite safe, dear.  But my head begins to throb again."
126,"What a dreadful atmosphere!"""
126,
126,"""We must change it,"" said Challenger.  He bent over his cylinder of"
126,oxygen.
126,
126,"""It's nearly empty,"" said he.  ""It has lasted us some three and a half"
126,hours.  It is now close on eight o'clock.  We shall get through the night
126,comfortably.  I should expect the end about nine o'clock to-morrow
126,"morning.  We shall see one sunrise, which shall be all our own."""
126,
126,He turned on his second tube and opened for half a minute the fanlight
126,"over the door.  Then as the air became perceptibly better, but our own"
126,"symptoms more acute, he closed it once again."
126,
126,"""By the way,"" said he, ""man does not live upon oxygen alone.  It's dinner"
126,"time and over.  I assure you, gentlemen, that when I invited you to my"
126,"home and to what I had hoped would be an interesting reunion, I had"
126,"intended that my kitchen should justify itself.  However, we must do what"
126,we can.  I am sure that you will agree with me that it would be folly to
126,consume our air too rapidly by lighting an oil-stove.  I have some small
126,"provision of cold meats, bread, and pickles which, with a couple of"
126,"bottles of claret, may serve our turn.  Thank you, my dear--now as ever"
126,"you are the queen of managers."""
126,
126,"It was indeed wonderful how, with the self-respect and sense of propriety"
126,"of the British housekeeper, the lady had within a few minutes adorned the"
126,"central table with a snow-white cloth, laid the napkins upon it, and set"
126,"forth the simple meal with all the elegance of civilization, including an"
126,electric torch lamp in the centre.  Wonderful also was it to find that
126,our appetites were ravenous.
126,
126,"""It is the measure of our emotion,"" said Challenger with that air of"
126,condescension with which he brought his scientific mind to the
126,"explanation of humble facts.  ""We have gone through a great crisis.  That"
126,means molecular disturbance.  That in turn means the need for repair.
126,Great sorrow or great joy should bring intense hunger--not abstinence
126,"from food, as our novelists will have it."""
126,
126,"""That's why the country folk have great feasts at funerals,"" I hazarded."
126,
126,"""Exactly.  Our young friend has hit upon an excellent illustration.  Let"
126,"me give you another slice of tongue."""
126,
126,"""The same with savages,"" said Lord John, cutting away at the beef.  ""I've"
126,"seen them buryin' a chief up the Aruwimi River, and they ate a hippo that"
126,must have weighed as much as a tribe.  There are some of them down New
126,"Guinea way that eat the late-lamented himself, just by way of a last tidy"
126,"up.  Well, of all the funeral feasts on this earth, I suppose the one we"
126,"are takin' is the queerest."""
126,
126,"""The strange thing is,"" said Mrs. Challenger, ""that I find it impossible"
126,to feel grief for those who are gone.  There are my father and mother at
126,"Bedford.  I know that they are dead, and yet in this tremendous universal"
126,"tragedy I can feel no sharp sorrow for any individuals, even for them."""
126,
126,"""And my old mother in her cottage in Ireland,"" said I.  ""I can see her in"
126,"my mind's eye, with her shawl and her lace cap, lying back with closed"
126,"eyes in the old high-backed chair near the window, her glasses and her"
126,book beside her.  Why should I mourn her?  She has passed and I am
126,"passing, and I may be nearer her in some other life than England is to"
126,"Ireland.  Yet I grieve to think that that dear body is no more."""
126,
126,"""As to the body,"" remarked Challenger, ""we do not mourn over the parings"
126,"of our nails nor the cut locks of our hair, though they were once part of"
126,ourselves.  Neither does a one-legged man yearn sentimentally over his
126,missing member.  The physical body has rather been a source of pain and
126,fatigue to us.  It is the constant index of our limitations.  Why then
126,"should we worry about its detachment from our psychical selves?"""
126,
126,"""If they can indeed be detached,"" Summerlee grumbled.  ""But, anyhow,"
126,"universal death is dreadful."""
126,
126,"""As I have already explained,"" said Challenger, ""a universal death must"
126,"in its nature be far less terrible than a isolated one."""
126,
126,"""Same in a battle,"" remarked Lord John.  ""If you saw a single man lying"
126,on that floor with his chest knocked in and a hole in his face it would
126,"turn you sick.  But I've seen ten thousand on their backs in the Soudan,"
126,"and it gave me no such feelin', for when you are makin' history the life"
126,of any man is too small a thing to worry over.  When a thousand million
126,"pass over together, same as happened to-day, you can't pick your own"
126,"partic'lar out of the crowd."""
126,
126,"""I wish it were well over with us,"" said the lady wistfully.  ""Oh,"
126,"George, I am so frightened."""
126,
126,"""You'll be the bravest of us all, little lady, when the time comes.  I've"
126,"been a blusterous old husband to you, dear, but you'll just bear in mind"
126,"that G.  E.  C.  is as he was made and couldn't help himself.  After all,"
126,"you wouldn't have had anyone else?"""
126,
126,"""No one in the whole wide world, dear,"" said she, and put her arms round"
126,his bull neck.  We three walked to the window and stood amazed at the
126,sight which met our eyes.
126,
126,Darkness had fallen and the dead world was shrouded in gloom.  But right
126,"across the southern horizon was one long vivid scarlet streak, waxing and"
126,"waning in vivid pulses of life, leaping suddenly to a crimson zenith and"
126,then dying down to a glowing line of fire.
126,
126,"""Lewes is ablaze!"""
126,
126,"""No, it is Brighton which is burning,"" said Challenger, stepping across"
126,"to join us.  ""You can see the curved back of the downs against the glow."
126,That fire is miles on the farther side of it.  The whole town must be
126,"alight."""
126,
126,"There were several red glares at different points, and the pile of"
126,"_debris_ upon the railway line was still smoldering darkly, but they all"
126,seemed mere pin-points of light compared to that monstrous conflagration
126,throbbing beyond the hills.  What copy it would have made for the
126,Gazette!  Had ever a journalist such an opening and so little chance of
126,"using it--the scoop of scoops, and no one to appreciate it?  And then,"
126,"suddenly, the old instinct of recording came over me.  If these men of"
126,"science could be so true to their life's work to the very end, why should"
126,"not I, in my humble way, be as constant?  No human eye might ever rest"
126,"upon what I had done.  But the long night had to be passed somehow, and"
126,"for me at least, sleep seemed to be out of the question.  My notes would"
126,help to pass the weary hours and to occupy my thoughts.  Thus it is that
126,"now I have before me the notebook with its scribbled pages, written"
126,"confusedly upon my knee in the dim, waning light of our one electric"
126,"torch.  Had I the literary touch, they might have been worthy of the"
126,"occasion. As it is, they may still serve to bring to other minds the"
126,long-drawn emotions and tremors of that awful night.
126,
126,
126,
126,Chapter IV
126,
126,A DIARY OF THE DYING
126,
126,
126,How strange the words look scribbled at the top of the empty page of my
126,"book!  How stranger still that it is I, Edward Malone, who have written"
126,them--I who started only some twelve hours ago from my rooms in Streatham
126,without one thought of the marvels which the day was to bring forth!  I
126,"look back at the chain of incidents, my interview with McArdle,"
126,"Challenger's first note of alarm in the Times, the absurd journey in the"
126,"train, the pleasant luncheon, the catastrophe, and now it has come to"
126,"this--that we linger alone upon an empty planet, and so sure is our fate"
126,"that I can regard these lines, written from mechanical professional habit"
126,"and never to be seen by human eyes, as the words of one who is already"
126,"dead, so closely does he stand to the shadowed borderland over which all"
126,outside this one little circle of friends have already gone.  I feel how
126,wise and true were the words of Challenger when he said that the real
126,tragedy would be if we were left behind when all that is noble and good
126,and beautiful had passed.  But of that there can surely be no danger.
126,Already our second tube of oxygen is drawing to an end.  We can count the
126,poor dregs of our lives almost to a minute.
126,
126,"We have just been treated to a lecture, a good quarter of an hour long,"
126,"from Challenger, who was so excited that he roared and bellowed as if he"
126,were addressing his old rows of scientific sceptics in the Queen's Hall.
126,He had certainly a strange audience to harangue:  his wife perfectly
126,"acquiescent and absolutely ignorant of his meaning, Summerlee seated in"
126,"the shadow, querulous and critical but interested, Lord John lounging in"
126,"a corner somewhat bored by the whole proceeding, and myself beside the"
126,"window watching the scene with a kind of detached attention, as if it"
126,were all a dream or something in which I had no personal interest
126,whatever.  Challenger sat at the centre table with the electric light
126,illuminating the slide under the microscope which he had brought from his
126,dressing room.  The small vivid circle of white light from the mirror
126,"left half of his rugged, bearded face in brilliant radiance and half in"
126,"deepest shadow.  He had, it seems, been working of late upon the lowest"
126,"forms of life, and what excited him at the present moment was that in the"
126,microscopic slide made up the day before he found the amoeba to be still
126,alive.
126,
126,"""You can see it for yourselves,"" he kept repeating in great excitement."
126,"""Summerlee, will you step across and satisfy yourself upon the point?"
126,"Malone, will you kindly verify what I say?  The little spindle-shaped"
126,things in the centre are diatoms and may be disregarded since they are
126,probably vegetable rather than animal.  But the right-hand side you will
126,"see an undoubted amoeba, moving sluggishly across the field.  The upper"
126,"screw is the fine adjustment.  Look at it for yourselves."""
126,
126,Summerlee did so and acquiesced.  So did I and perceived a little
126,creature which looked as if it were made of ground glass flowing in a
126,sticky way across the lighted circle.  Lord John was prepared to take him
126,on trust.
126,
126,"""I'm not troublin' my head whether he's alive or dead,"" said he.  ""We"
126,"don't so much as know each other by sight, so why should I take it to"
126,heart?  I don't suppose he's worryin' himself over the state of _our_
126,"health."""
126,
126,"I laughed at this, and Challenger looked in my direction with his coldest"
126,and most supercilious stare.  It was a most petrifying experience.
126,
126,"""The flippancy of the half-educated is more obstructive to science than"
126,"the obtuseness of the ignorant,"" said he.  ""If Lord John Roxton would"
126,"condescend----"""
126,
126,"""My dear George, don't be so peppery,"" said his wife, with her hand on"
126,"the black mane that drooped over the microscope.  ""What can it matter"
126,"whether the amoeba is alive or not?"""
126,
126,"""It matters a great deal,"" said Challenger gruffly."
126,
126,"""Well, let's hear about it,"" said Lord John with a good-humoured smile."
126,"""We may as well talk about that as anything else.  If you think I've been"
126,"too off-hand with the thing, or hurt its feelin's in any way, I'll"
126,"apologize."""
126,
126,"""For my part,"" remarked Summerlee in his creaky, argumentative voice, ""I"
126,can't see why you should attach such importance to the creature being
126,"alive.  It is in the same atmosphere as ourselves, so naturally the"
126,poison does not act upon it.  If it were outside of this room it would be
126,"dead, like all other animal life."""
126,
126,"""Your remarks, my good Summerlee,"" said Challenger with enormous"
126,"condescension (oh, if I could paint that over-bearing, arrogant face in"
126,"the vivid circle of reflection from the microscope mirror!)--""your"
126,remarks show that you imperfectly appreciate the situation.  This
126,specimen was mounted yesterday and is hermetically sealed.  None of our
126,"oxygen can reach it.  But the ether, of course, has penetrated to it, as"
126,"to every other point upon the universe.  Therefore, it has survived the"
126,"poison.  Hence, we may argue that every amoeba outside this room, instead"
126,"of being dead, as you have erroneously stated, has really survived the"
126,"catastrophe."""
126,
126,"""Well, even now I don't feel inclined to hip-hurrah about it,"" said Lord"
126,"John.  ""What does it matter?"""
126,
126,"""It just matters this, that the world is a living instead of a dead one."
126,"If you had the scientific imagination, you would cast your mind forward"
126,"from this one fact, and you would see some few millions of years hence--a"
126,mere passing moment in the enormous flux of the ages--the whole world
126,teeming once more with the animal and human life which will spring from
126,this tiny root.  You have seen a prairie fire where the flames have swept
126,every trace of grass or plant from the surface of the earth and left only
126,a blackened waste.  You would think that it must be forever desert.  Yet
126,"the roots of growth have been left behind, and when you pass the place a"
126,few years hence you can no longer tell where the black scars used to be.
126,"Here in this tiny creature are the roots of growth of the animal world,"
126,"and by its inherent development, and evolution, it will surely in time"
126,remove every trace of this incomparable crisis in which we are now
126,"involved."""
126,
126,"""Dooced interestin'!"" said Lord John, lounging across and looking through"
126,"the microscope.  ""Funny little chap to hang number one among the family"
126,"portraits.  Got a fine big shirt-stud on him!"""
126,
126,"""The dark object is his nucleus,"" said Challenger with the air of a nurse"
126,teaching letters to a baby.
126,
126,"""Well, we needn't feel lonely,"" said Lord John laughing.  ""There's"
126,"somebody livin' besides us on the earth."""
126,
126,"""You seem to take it for granted, Challenger,"" said Summerlee, ""that the"
126,object for which this world was created was that it should produce and
126,"sustain human life."""
126,
126,"""Well, sir, and what object do you suggest?"" asked Challenger, bristling"
126,at the least hint of contradiction.
126,
126,"""Sometimes I think that it is only the monstrous conceit of mankind which"
126,"makes him think that all this stage was erected for him to strut upon."""
126,
126,"""We cannot be dogmatic about it, but at least without what you have"
126,ventured to call monstrous conceit we can surely say that we are the
126,"highest thing in nature."""
126,
126,"""The highest of which we have cognizance."""
126,
126,"""That, sir, goes without saying."""
126,
126,"""Think of all the millions and possibly billions of years that the earth"
126,"swung empty through space--or, if not empty, at least without a sign or"
126,"thought of the human race.  Think of it, washed by the rain and scorched"
126,by the sun and swept by the wind for those unnumbered ages.  Man only
126,"came into being yesterday so far as geological times goes.  Why, then,"
126,should it be taken for granted that all this stupendous preparation was
126,"for his benefit?"""
126,
126,"""For whose then--or for what?"""
126,
126,Summerlee shrugged his shoulders.
126,
126,"""How can we tell?  For some reason altogether beyond our conception--and"
126,"man may have been a mere accident, a by-product evolved in the process."
126,It is as if the scum upon the surface of the ocean imagined that the
126,"ocean was created in order to produce and sustain it, or a mouse in a"
126,cathedral thought that the building was its own proper ordained
126,"residence."""
126,
126,"I have jotted down the very words of their argument, but now it"
126,degenerates into a mere noisy wrangle with much polysyllabic scientific
126,jargon upon each side.  It is no doubt a privilege to hear two such
126,brains discuss the highest questions; but as they are in perpetual
126,"disagreement, plain folk like Lord John and I get little that is positive"
126,from the exhibition.  They neutralize each other and we are left as they
126,"found us.  Now the hubbub has ceased, and Summerlee is coiled up in his"
126,"chair, while Challenger, still fingering the screws of his microscope, is"
126,"keeping up a continual low, deep, inarticulate growl like the sea after a"
126,"storm.  Lord John comes over to me, and we look out together into the"
126,night.
126,
126,There is a pale new moon--the last moon that human eyes will ever rest
126,upon--and the stars are most brilliant.  Even in the clear plateau air of
126,South America I have never seen them brighter.  Possibly this etheric
126,change has some effect upon light.  The funeral pyre of Brighton is still
126,"blazing, and there is a very distant patch of scarlet in the western sky,"
126,"which may mean trouble at Arundel or Chichester, possibly even at"
126,Portsmouth.  I sit and muse and make an occasional note.  There is a
126,sweet melancholy in the air.  Youth and beauty and chivalry and love--is
126,this to be the end of it all?  The starlit earth looks a dreamland of
126,gentle peace.  Who would imagine it as the terrible Golgotha strewn with
126,"the bodies of the human race?  Suddenly, I find myself laughing."
126,
126,"""Halloa, young fellah!"" says Lord John, staring at me in surprise.  ""We"
126,"could do with a joke in these hard times.  What was it, then?"""
126,
126,"""I was thinking of all the great unsolved questions,"" I answer, ""the"
126,questions that we spent so much labor and thought over.  Think of
126,"Anglo-German competition, for example--or the Persian Gulf that my old"
126,"chief was so keen about.  Whoever would have guessed, when we fumed and"
126,"fretted so, how they were to be eventually solved?"""
126,
126,We fall into silence again.  I fancy that each of us is thinking of
126,"friends that have gone before.  Mrs. Challenger is sobbing quietly, and"
126,her husband is whispering to her.  My mind turns to all the most unlikely
126,"people, and I see each of them lying white and rigid as poor Austin does"
126,"in the yard.  There is McArdle, for example, I know exactly where he is,"
126,"with his face upon his writing desk and his hand on his own telephone,"
126,"just as I heard him fall.  Beaumont, the editor, too--I suppose he is"
126,lying upon the blue-and-red Turkey carpet which adorned his sanctum.  And
126,the fellows in the reporters' room--Macdona and Murray and Bond.  They
126,"had certainly died hard at work on their job, with note-books full of"
126,vivid impressions and strange happenings in their hands.  I could just
126,"imagine how this one would have been packed off to the doctors, and that"
126,"other to Westminster, and yet a third to St.  Paul's.  What glorious rows"
126,"of head-lines they must have seen as a last vision beautiful, never"
126,destined to materialize in printer's ink!  I could see Macdona among the
126,"doctors--""Hope in Harley Street""--Mac had always a weakness for"
126,"alliteration.  ""Interview with Mr. Soley Wilson."" ""Famous Specialist says"
126,"'Never despair!'"" ""Our Special Correspondent found the eminent scientist"
126,"seated upon the roof, whither he had retreated to avoid the crowd of"
126,terrified patients who had stormed his dwelling.  With a manner which
126,"plainly showed his appreciation of the immense gravity of the occasion,"
126,the celebrated physician refused to admit that every avenue of hope had
126,"been closed.""  That's how Mac would start.  Then there was Bond; he would"
126,"probably do St.  Paul's.  He fancied his own literary touch.  My word,"
126,"what a theme for him!  ""Standing in the little gallery under the dome and"
126,"looking down upon that packed mass of despairing humanity, groveling at"
126,"this last instant before a Power which they had so persistently ignored,"
126,there rose to my ears from the swaying crowd such a low moan of entreaty
126,"and terror, such a shuddering cry for help to the Unknown, that----"" and"
126,so forth.
126,
126,"Yes, it would be a great end for a reporter, though, like myself, he"
126,"would die with the treasures still unused.  What would Bond not give,"
126,"poor chap, to see ""J.  H.  B."" at the foot of a column like that?"
126,
126,But what drivel I am writing!  It is just an attempt to pass the weary
126,"time.  Mrs. Challenger has gone to the inner dressing-room, and the"
126,Professor says that she is asleep.  He is making notes and consulting
126,"books at the central table, as calmly as if years of placid work lay"
126,before him.  He writes with a very noisy quill pen which seems to be
126,screeching scorn at all who disagree with him.
126,
126,Summerlee has dropped off in his chair and gives from time to time a
126,peculiarly exasperating snore.  Lord John lies back with his hands in his
126,pockets and his eyes closed.  How people can sleep under such conditions
126,is more than I can imagine.
126,
126,Three-thirty a.m.  I have just wakened with a start.  It was five minutes
126,past eleven when I made my last entry.  I remember winding up my watch
126,and noting the time.  So I have wasted some five hours of the little span
126,still left to us.  Who would have believed it possible?  But I feel very
126,"much fresher, and ready for my fate--or try to persuade myself that I am."
126,"And yet, the fitter a man is, and the higher his tide of life, the more"
126,must he shrink from death.  How wise and how merciful is that provision
126,of nature by which his earthly anchor is usually loosened by many little
126,"imperceptible tugs, until his consciousness has drifted out of its"
126,untenable earthly harbor into the great sea beyond!
126,
126,Mrs. Challenger is still in the dressing room.  Challenger has fallen
126,"asleep in his chair.  What a picture!  His enormous frame leans back, his"
126,"huge, hairy hands are clasped across his waistcoat, and his head is so"
126,tilted that I can see nothing above his collar save a tangled bristle of
126,luxuriant beard.  He shakes with the vibration of his own snoring.
126,Summerlee adds his occasional high tenor to Challenger's sonorous bass.
126,"Lord John is sleeping also, his long body doubled up sideways in a"
126,basket-chair.  The first cold light of dawn is just stealing into the
126,"room, and everything is grey and mournful."
126,
126,I look out at the sunrise--that fateful sunrise which will shine upon an
126,"unpeopled world.  The human race is gone, extinguished in a day, but the"
126,"planets swing round and the tides rise or fall, and the wind whispers,"
126,"and all nature goes her way, down, as it would seem, to the very amoeba,"
126,with never a sign that he who styled himself the lord of creation had
126,ever blessed or cursed the universe with his presence.  Down in the yard
126,"lies Austin with sprawling limbs, his face glimmering white in the dawn,"
126,and the hose nozzle still projecting from his dead hand.  The whole of
126,human kind is typified in that one half-ludicrous and half-pathetic
126,"figure, lying so helpless beside the machine which it used to control."
126,
126,
126,Here end the notes which I made at the time.  Henceforward events were
126,"too swift and too poignant to allow me to write, but they are too clearly"
126,outlined in my memory that any detail could escape me.
126,
126,"Some chokiness in my throat made me look at the oxygen cylinders, and I"
126,was startled at what I saw.  The sands of our lives were running very
126,low.  At some period in the night Challenger had switched the tube from
126,the third to the fourth cylinder.  Now it was clear that this also was
126,nearly exhausted.  That horrible feeling of constriction was closing in
126,"upon me.  I ran across and, unscrewing the nozzle, I changed it to our"
126,"last supply.  Even as I did so my conscience pricked me, for I felt that"
126,perhaps if I had held my hand all of them might have passed in their
126,"sleep.  The thought was banished, however, by the voice of the lady from"
126,the inner room crying:--
126,
126,"""George, George, I am stifling!"""
126,
126,"""It is all right, Mrs. Challenger,"" I answered as the others started to"
126,"their feet.  ""I have just turned on a fresh supply."""
126,
126,"Even at such a moment I could not help smiling at Challenger, who with a"
126,"great hairy fist in each eye was like a huge, bearded baby, new wakened"
126,"out of sleep.  Summerlee was shivering like a man with the ague, human"
126,"fears, as he realized his position, rising for an instant above the"
126,"stoicism of the man of science.  Lord John, however, was as cool and"
126,alert as if he had just been roused on a hunting morning.
126,
126,"""Fifthly and lastly,"" said he, glancing at the tube.  ""Say, young fellah,"
126,don't tell me you've been writin' up your impressions in that paper on
126,"your knee."""
126,
126,"""Just a few notes to pass the time."""
126,
126,"""Well, I don't believe anyone but an Irishman would have done that.  I"
126,expect you'll have to wait till little brother amoeba gets grown up
126,before you'll find a reader.  He don't seem to take much stock of things
126,"just at present.  Well, Herr Professor, what are the prospects?"""
126,
126,Challenger was looking out at the great drifts of morning mist which lay
126,over the landscape.  Here and there the wooded hills rose like conical
126,islands out of this woolly sea.
126,
126,"""It might be a winding sheet,"" said Mrs. Challenger, who had entered in"
126,"her dressing-gown.  ""There's that song of yours, George, 'Ring out the"
126,"old, ring in the new.' It was prophetic.  But you are shivering, my poor"
126,"dear friends.  I have been warm under a coverlet all night, and you cold"
126,"in your chairs.  But I'll soon set you right."""
126,
126,"The brave little creature hurried away, and presently we heard the"
126,sizzling of a kettle.  She was back soon with five steaming cups of cocoa
126,upon a tray.
126,
126,"""Drink these,"" said she.  ""You will feel so much better."""
126,
126,"And we did.  Summerlee asked if he might light his pipe, and we all had"
126,"cigarettes.  It steadied our nerves, I think, but it was a mistake, for"
126,it made a dreadful atmosphere in that stuffy room.  Challenger had to
126,open the ventilator.
126,
126,"""How long, Challenger?"" asked Lord John."
126,
126,"""Possibly three hours,"" he answered with a shrug."
126,
126,"""I used to be frightened,"" said his wife.  ""But the nearer I get to it,"
126,"the easier it seems.  Don't you think we ought to pray, George?"""
126,
126,"""You will pray, dear, if you wish,"" the big man answered, very gently."
126,"""We all have our own ways of praying.  Mine is a complete acquiescence in"
126,whatever fate may send me--a cheerful acquiescence.  The highest religion
126,"and the highest science seem to unite on that."""
126,
126,"""I cannot truthfully describe my mental attitude as acquiescence and far"
126,"less cheerful acquiescence,"" grumbled Summerlee over his pipe.  ""I submit"
126,because I have to.  I confess that I should have liked another year of
126,"life to finish my classification of the chalk fossils."""
126,
126,"""Your unfinished work is a small thing,"" said Challenger pompously, ""when"
126,"weighed against the fact that my own _magnum opus_, 'The Ladder of Life,'"
126,"is still in the first stages.  My brain, my reading, my experience--in"
126,"fact, my whole unique equipment--were to be condensed into that"
126,"epoch-making volume.  And yet, as I say, I acquiesce."""
126,
126,"""I expect we've all left some loose ends stickin' out,"" said Lord John."
126,"""What are yours, young fellah?"""
126,
126,"""I was working at a book of verses,"" I answered."
126,
126,"""Well, the world has escaped that, anyhow,"" said Lord John.  ""There's"
126,"always compensation somewhere if you grope around."""
126,
126,"""What about you?"" I asked."
126,
126,"""Well, it just so happens that I was tidied up and ready.  I'd promised"
126,Merivale to go to Tibet for a snow leopard in the spring.  But it's hard
126,"on you, Mrs. Challenger, when you have just built up this pretty home."""
126,
126,"""Where George is, there is my home.  But, oh, what would I not give for"
126,one last walk together in the fresh morning air upon those beautiful
126,"downs!"""
126,
126,Our hearts re-echoed her words.  The sun had burst through the gauzy
126,"mists which veiled it, and the whole broad Weald was washed in golden"
126,"light.  Sitting in our dark and poisonous atmosphere that glorious,"
126,"clean, wind-swept countryside seemed a very dream of beauty.  Mrs."
126,Challenger held her hand stretched out to it in her longing.  We drew up
126,chairs and sat in a semicircle in the window.  The atmosphere was already
126,very close.  It seemed to me that the shadows of death were drawing in
126,upon us--the last of our race.  It was like an invisible curtain closing
126,down upon every side.
126,
126,"""That cylinder is not lastin' too well,"" said Lord John with a long gasp"
126,for breath.
126,
126,"""The amount contained is variable,"" said Challenger, ""depending upon the"
126,pressure and care with which it has been bottled.  I am inclined to agree
126,"with you, Roxton, that this one is defective."""
126,
126,"""So we are to be cheated out of the last hour of our lives,"" Summerlee"
126,"remarked bitterly.  ""An excellent final illustration of the sordid age in"
126,"which we have lived.  Well, Challenger, now is your time if you wish to"
126,"study the subjective phenomena of physical dissolution."""
126,
126,"""Sit on the stool at my knee and give me your hand,"" said Challenger to"
126,"his wife.  ""I think, my friends, that a further delay in this"
126,"insufferable atmosphere is hardly advisable.  You would not desire it,"
126,"dear, would you?"""
126,
126,His wife gave a little groan and sank her face against his leg.
